crash_id,bus_involvement,heavy_rigid_truck_involvement,articulated_truck_involvement,vehicle_id
20222232,No,No,Yes,20222232_No_No_Yes
20223218,No,No,Yes,20223218_No_No_Yes
20222197,No,No,No,20222197_No_No_No
20221255,No,No,No,20221255_No_No_No
20222029,No,No,No,20222029_No_No_No
20223125,No,No,No,20223125_No_No_No
20223222,No,No,No,20223222_No_No_No
20223203,No,Yes,No,20223203_No_Yes_No
20223111,No,Yes,No,20223111_No_Yes_No
20221212,No,No,No,20221212_No_No_No
20224066,No,No,No,20224066_No_No_No
20222223,No,No,No,20222223_No_No_No
20226015,No,Yes,No,20226015_No_Yes_No
20223008,No,Yes,No,20223008_No_Yes_No
20222181,No,Yes,No,20222181_No_Yes_No
20227001,No,No,Yes,20227001_No_No_Yes
20224058,No,No,No,20224058_No_No_No
20222028,No,No,Yes,20222028_No_No_Yes
20222010,No,No,No,20222010_No_No_No
20227023,No,No,No,20227023_No_No_No
20222151,No,No,No,20222151_No_No_No
20221249,No,No,No,20221249_No_No_No
20224033,No,No,No,20224033_No_No_No
20223098,No,No,No,20223098_No_No_No
20223188,No,Yes,No,20223188_No_Yes_No
20222105,No,No,No,20222105_No_No_No
20221149,No,No,No,20221149_No_No_No
20222024,No,No,No,20222024_No_No_No
20221197,No,No,No,20221197_No_No_No
20224060,No,No,No,20224060_No_No_No
20223186,No,No,No,20223186_No_No_No
20222154,No,No,No,20222154_No_No_No
20221073,No,No,No,20221073_No_No_No
20226019,No,No,No,20226019_No_No_No
20222236,No,No,No,20222236_No_No_No
20221153,No,No,No,20221153_No_No_No
20222089,No,No,No,20222089_No_No_No
20222067,No,No,No,20222067_No_No_No
20223102,No,No,No,20223102_No_No_No
20223032,No,No,No,20223032_No_No_No
20223037,No,No,No,20223037_No_No_No
20223177,No,No,No,20223177_No_No_No
20221071,No,No,No,20221071_No_No_No
20223143,No,No,No,20223143_No_No_No
20227016,No,No,No,20227016_No_No_No
20221151,No,No,No,20221151_No_No_No
20223234,No,No,No,20223234_No_No_No
20222221,No,No,No,20222221_No_No_No
20222133,No,No,No,20222133_No_No_No
20221006,No,No,No,20221006_No_No_No
20223038,No,Yes,No,20223038_No_Yes_No
20223095,No,No,No,20223095_No_No_No
20223254,No,No,No,20223254_No_No_No
20226004,No,No,No,20226004_No_No_No
20223085,No,No,No,20223085_No_No_No
20222008,No,No,No,20222008_No_No_No
20224040,No,No,No,20224040_No_No_No
20222143,No,No,No,20222143_No_No_No
20222123,No,Yes,No,20222123_No_Yes_No
20222132,No,Yes,No,20222132_No_Yes_No
20223120,No,No,No,20223120_No_No_No
20223103,No,No,No,20223103_No_No_No
20221129,No,No,No,20221129_No_No_No
20222064,No,No,Yes,20222064_No_No_Yes
20222054,No,No,No,20222054_No_No_No
20221120,No,No,No,20221120_No_No_No
20222011,No,No,Yes,20222011_No_No_Yes
20221213,No,No,No,20221213_No_No_No
20226003,No,No,No,20226003_No_No_No
20223157,No,No,No,20223157_No_No_No
20222033,No,No,No,20222033_No_No_No
20221070,No,No,No,20221070_No_No_No
20223082,No,No,Yes,20223082_No_No_Yes
20223105,No,No,No,20223105_No_No_No
20222091,No,No,No,20222091_No_No_No
20221122,No,No,No,20221122_No_No_No
20221219,No,No,No,20221219_No_No_No
20227022,No,No,No,20227022_No_No_No
20222141,No,No,No,20222141_No_No_No
20222187,No,No,No,20222187_No_No_No
20226030,No,No,No,20226030_No_No_No
20223247,No,No,No,20223247_No_No_No
20223259,No,Yes,No,20223259_No_Yes_No
20223204,No,No,No,20223204_No_No_No
20221053,Yes,No,No,20221053_Yes_No_No
20222124,No,No,No,20222124_No_No_No
20227021,Yes,No,No,20227021_Yes_No_No
20223178,No,No,No,20223178_No_No_No
20223026,No,No,No,20223026_No_No_No
20222112,No,No,No,20222112_No_No_No
20224067,No,No,No,20224067_No_No_No
20223080,No,No,No,20223080_No_No_No
20227013,No,No,No,20227013_No_No_No
20221209,No,No,No,20221209_No_No_No
20221123,No,No,No,20221123_No_No_No
20221043,No,No,No,20221043_No_No_No
20222156,No,No,No,20222156_No_No_No
20221258,No,No,No,20221258_No_No_No
20223013,No,No,No,20223013_No_No_No
20228008,No,No,No,20228008_No_No_No
20222209,No,No,No,20222209_No_No_No
20222059,No,No,No,20222059_No_No_No
20224068,No,No,No,20224068_No_No_No
20224024,No,No,No,20224024_No_No_No
20221257,No,No,No,20221257_No_No_No
20221058,No,No,No,20221058_No_No_No
20223049,No,No,No,20223049_No_No_No
20227029,No,No,No,20227029_No_No_No
20222149,No,No,No,20222149_No_No_No
20222094,No,No,No,20222094_No_No_No
20222035,No,No,No,20222035_No_No_No
20222226,No,No,No,20222226_No_No_No
20223172,No,No,Yes,20223172_No_No_Yes
20222128,No,No,No,20222128_No_No_No
20222218,No,No,No,20222218_No_No_No
20222060,No,Yes,No,20222060_No_Yes_No
20223011,No,No,No,20223011_No_No_No
20223014,No,No,No,20223014_No_No_No
20221177,No,No,No,20221177_No_No_No
20221004,No,No,No,20221004_No_No_No
20223033,No,No,No,20223033_No_No_No
20221059,No,No,No,20221059_No_No_No
20223216,No,No,No,20223216_No_No_No
20224020,No,No,No,20224020_No_No_No
20222001,No,No,No,20222001_No_No_No
20222018,No,No,No,20222018_No_No_No
20223193,No,No,No,20223193_No_No_No
20222077,No,No,No,20222077_No_No_No
20223156,No,No,Yes,20223156_No_No_Yes
20221039,No,Yes,No,20221039_No_Yes_No
20221003,No,Yes,No,20221003_No_Yes_No
20223262,No,Yes,No,20223262_No_Yes_No
20226037,No,Yes,No,20226037_No_Yes_No
20227014,No,No,No,20227014_No_No_No
20224035,No,No,No,20224035_No_No_No
20222229,No,No,No,20222229_No_No_No
20223063,No,No,No,20223063_No_No_No
20221030,No,Yes,No,20221030_No_Yes_No
20222092,No,Yes,No,20222092_No_Yes_No
20223212,No,Yes,No,20223212_No_Yes_No
20221085,No,No,No,20221085_No_No_No
20223179,No,No,No,20223179_No_No_No
20223242,No,No,No,20223242_No_No_No
20223136,No,No,No,20223136_No_No_No
20227039,No,No,No,20227039_No_No_No
20222115,No,No,No,20222115_No_No_No
20221091,No,No,No,20221091_No_No_No
20226043,No,No,No,20226043_No_No_No
20223087,No,No,No,20223087_No_No_No
20223048,No,Yes,No,20223048_No_Yes_No
20223155,No,No,No,20223155_No_No_No
20228013,No,No,No,20228013_No_No_No
20223057,No,No,No,20223057_No_No_No
20226002,No,No,No,20226002_No_No_No
20223119,No,No,No,20223119_No_No_No
20222158,No,No,No,20222158_No_No_No
20222043,No,No,No,20222043_No_No_No
20221171,No,Yes,No,20221171_No_Yes_No
20226021,No,No,No,20226021_No_No_No
20221155,No,No,No,20221155_No_No_No
20222055,No,Yes,No,20222055_No_Yes_No
20223096,No,No,No,20223096_No_No_No
20223270,No,No,No,20223270_No_No_No
20221028,No,No,Yes,20221028_No_No_Yes
20227011,No,No,No,20227011_No_No_No
20223261,No,No,No,20223261_No_No_No
20228014,No,No,No,20228014_No_No_No
20223183,No,No,No,20223183_No_No_No
20224009,No,No,No,20224009_No_No_No
20222075,Yes,No,Yes,20222075_Yes_No_Yes
20223185,No,No,No,20223185_No_No_No
20223054,No,No,No,20223054_No_No_No
20223269,Yes,No,No,20223269_Yes_No_No
20221178,No,No,No,20221178_No_No_No
20222202,No,No,No,20222202_No_No_No
20228015,No,No,No,20228015_No_No_No
20223168,No,No,No,20223168_No_No_No
20221065,Yes,No,No,20221065_Yes_No_No
20223110,No,No,No,20223110_No_No_No
20223088,No,No,No,20223088_No_No_No
20223043,No,No,No,20223043_No_No_No
20223197,No,No,No,20223197_No_No_No
20223236,No,No,No,20223236_No_No_No
20221227,No,No,No,20221227_No_No_No
20221100,No,No,No,20221100_No_No_No
20223134,No,No,No,20223134_No_No_No
20224028,No,No,No,20224028_No_No_No
20221221,No,No,No,20221221_No_No_No
20221090,No,No,No,20221090_No_No_No
20222009,No,No,No,20222009_No_No_No
20223006,No,No,No,20223006_No_No_No
20223235,No,No,No,20223235_No_No_No
20221050,No,No,No,20221050_No_No_No
20223273,No,No,Yes,20223273_No_No_Yes
20223190,No,No,No,20223190_No_No_No
20223243,No,No,No,20223243_No_No_No
20222078,No,No,No,20222078_No_No_No
20221263,No,No,No,20221263_No_No_No
20223237,Yes,No,No,20223237_Yes_No_No
20226020,No,No,No,20226020_No_No_No
20221211,No,No,Yes,20221211_No_No_Yes
20222074,No,No,No,20222074_No_No_No
20226012,No,No,No,20226012_No_No_No
20221222,No,No,No,20221222_No_No_No
20228005,No,No,No,20228005_No_No_No
20222096,No,Yes,Yes,20222096_No_Yes_Yes
20223224,No,No,No,20223224_No_No_No
20221144,Yes,No,No,20221144_Yes_No_No
20221146,No,No,No,20221146_No_No_No
20223083,No,Yes,No,20223083_No_Yes_No
20226010,No,No,No,20226010_No_No_No
20223104,No,No,No,20223104_No_No_No
20222025,No,Yes,No,20222025_No_Yes_No
20224047,No,No,No,20224047_No_No_No
20227032,No,No,No,20227032_No_No_No
20223149,No,No,Yes,20223149_No_No_Yes
20223192,No,No,No,20223192_No_No_No
20223106,No,No,No,20223106_No_No_No
20224011,No,No,No,20224011_No_No_No
20221114,No,No,No,20221114_No_No_No
20221236,No,No,No,20221236_No_No_No
20221029,No,No,No,20221029_No_No_No
20224023,No,No,No,20224023_No_No_No
20224046,No,No,No,20224046_No_No_No
20222189,No,No,No,20222189_No_No_No
20221125,No,No,Yes,20221125_No_No_Yes
20222099,No,Yes,No,20222099_No_Yes_No
20221095,No,No,Yes,20221095_No_No_Yes
20227015,No,No,No,20227015_No_No_No
20223040,No,No,No,20223040_No_No_No
20221147,No,No,No,20221147_No_No_No
20227008,No,No,No,20227008_No_No_No
20228012,No,No,No,20228012_No_No_No
20221201,No,No,No,20221201_No_No_No
20221062,No,No,No,20221062_No_No_No
20223020,No,No,No,20223020_No_No_No
20222076,No,No,No,20222076_No_No_No
20224064,No,No,No,20224064_No_No_No
20222238,No,No,No,20222238_No_No_No
20224059,No,No,No,20224059_No_No_No
20221164,No,No,No,20221164_No_No_No
20222170,No,No,No,20222170_No_No_No
20221108,No,No,No,20221108_No_No_No
20222144,No,No,No,20222144_No_No_No
20222038,No,Yes,No,20222038_No_Yes_No
20226029,No,No,No,20226029_No_No_No
20221046,No,No,No,20221046_No_No_No
20223266,No,No,No,20223266_No_No_No
20221196,No,No,Yes,20221196_No_No_Yes
20226031,No,No,No,20226031_No_No_No
20222072,No,No,No,20222072_No_No_No
20221226,No,No,No,20221226_No_No_No
20223035,No,No,No,20223035_No_No_No
20221124,No,Yes,No,20221124_No_Yes_No
20221027,No,Yes,No,20221027_No_Yes_No
20221261,No,No,No,20221261_No_No_No
20221113,No,No,No,20221113_No_No_No
20223196,No,No,No,20223196_No_No_No
20221185,No,No,No,20221185_No_No_No
20221044,No,No,No,20221044_No_No_No
20226001,No,No,No,20226001_No_No_No
20224001,No,No,No,20224001_No_No_No
20221231,No,No,No,20221231_No_No_No
20222084,No,No,No,20222084_No_No_No
20221128,No,No,No,20221128_No_No_No
20227024,No,No,No,20227024_No_No_No
20222066,No,No,No,20222066_No_No_No
20221018,No,No,No,20221018_No_No_No
20227026,No,No,No,20227026_No_No_No
20228010,No,No,No,20228010_No_No_No
20223167,No,No,No,20223167_No_No_No
20222042,No,No,No,20222042_No_No_No
20222034,No,No,No,20222034_No_No_No
20226036,No,No,No,20226036_No_No_No
20223145,No,No,No,20223145_No_No_No
20223036,No,No,No,20223036_No_No_No
20224049,No,No,Yes,20224049_No_No_Yes
20222147,No,No,No,20222147_No_No_No
20223151,No,No,No,20223151_No_No_No
20223109,No,No,No,20223109_No_No_No
20221001,No,No,No,20221001_No_No_No
20224016,No,No,No,20224016_No_No_No
20221200,No,No,No,20221200_No_No_No
20222227,No,No,No,20222227_No_No_No
20221208,No,No,No,20221208_No_No_No
20223056,No,No,No,20223056_No_No_No
20226039,No,No,No,20226039_No_No_No
20226008,No,No,No,20226008_No_No_No
20226017,No,No,No,20226017_No_No_No
20221111,No,No,No,20221111_No_No_No
20224018,No,No,No,20224018_No_No_No
20227036,No,No,No,20227036_No_No_No
20222200,No,No,No,20222200_No_No_No
20224045,No,Yes,No,20224045_No_Yes_No
20222230,No,No,No,20222230_No_No_No
20222173,No,Yes,No,20222173_No_Yes_No
20224004,No,No,No,20224004_No_No_No
20221253,No,No,No,20221253_No_No_No
20222093,No,No,No,20222093_No_No_No
20221238,No,No,No,20221238_No_No_No
20221093,No,No,No,20221093_No_No_No
20222058,No,No,No,20222058_No_No_No
20221157,No,No,No,20221157_No_No_No
20223260,No,No,Yes,20223260_No_No_Yes
20224006,No,No,No,20224006_No_No_No
20222175,No,No,No,20222175_No_No_No
20226018,No,Yes,No,20226018_No_Yes_No
20221072,No,Yes,No,20221072_No_Yes_No
20221076,No,Yes,No,20221076_No_Yes_No
20221251,No,No,No,20221251_No_No_No
20224021,No,No,No,20224021_No_No_No
20221148,No,No,No,20221148_No_No_No
20222080,No,No,No,20222080_No_No_No
20222114,No,No,Yes,20222114_No_No_Yes
20223127,No,No,No,20223127_No_No_No
20226009,No,No,No,20226009_No_No_No
20222145,No,No,No,20222145_No_No_No
20222049,No,No,No,20222049_No_No_No
20221193,No,No,No,20221193_No_No_No
20223072,No,No,No,20223072_No_No_No
20223169,No,No,No,20223169_No_No_No
20221049,No,No,No,20221049_No_No_No
20223225,No,No,Yes,20223225_No_No_Yes
20224003,No,No,No,20224003_No_No_No
20221064,No,No,No,20221064_No_No_No
20223159,No,No,No,20223159_No_No_No
20222185,No,No,No,20222185_No_No_No
20223060,No,No,No,20223060_No_No_No
20227007,No,No,No,20227007_No_No_No
20222081,No,No,No,20222081_No_No_No
20222138,No,No,No,20222138_No_No_No
20223240,No,No,No,20223240_No_No_No
20221084,No,No,No,20221084_No_No_No
20221121,No,No,No,20221121_No_No_No
20227033,No,No,No,20227033_No_No_No
20224042,No,No,No,20224042_No_No_No
20227020,No,No,No,20227020_No_No_No
20221145,No,No,No,20221145_No_No_No
20221066,No,No,No,20221066_No_No_No
20221139,No,No,Yes,20221139_No_No_Yes
20223094,No,No,Yes,20223094_No_No_Yes
20221242,No,No,No,20221242_No_No_No
20222027,No,No,No,20222027_No_No_No
20221223,No,No,No,20221223_No_No_No
20223160,No,No,No,20223160_No_No_No
20224014,No,No,No,20224014_No_No_No
20223017,No,No,No,20223017_No_No_No
20223132,No,No,Yes,20223132_No_No_Yes
20221101,No,No,No,20221101_No_No_No
20222026,No,No,No,20222026_No_No_No
20223245,No,Yes,No,20223245_No_Yes_No
20223200,No,Yes,No,20223200_No_Yes_No
20221019,No,No,No,20221019_No_No_No
20224034,No,No,No,20224034_No_No_No
20222122,No,No,No,20222122_No_No_No
20223215,No,No,No,20223215_No_No_No
20223122,No,No,No,20223122_No_No_No
20221182,Yes,No,No,20221182_Yes_No_No
20222061,No,No,No,20222061_No_No_No
20221247,No,No,No,20221247_No_No_No
20221033,No,No,No,20221033_No_No_No
20223189,No,No,No,20223189_No_No_No
20226035,No,No,No,20226035_No_No_No
20221169,No,No,No,20221169_No_No_No
20221207,No,No,No,20221207_No_No_No
20223250,No,No,No,20223250_No_No_No
20226014,No,No,No,20226014_No_No_No
20223232,No,No,No,20223232_No_No_No
20221088,No,No,No,20221088_No_No_No
20221165,No,No,No,20221165_No_No_No
20222234,No,No,No,20222234_No_No_No
20221204,No,No,No,20221204_No_No_No
20222134,No,Yes,No,20222134_No_Yes_No
20226013,No,No,No,20226013_No_No_No
20223175,No,No,No,20223175_No_No_No
20223263,No,No,No,20223263_No_No_No
20222020,No,No,No,20222020_No_No_No
20223001,No,No,No,20223001_No_No_No
20221119,No,No,No,20221119_No_No_No
20221138,No,No,No,20221138_No_No_No
20223205,No,No,No,20223205_No_No_No
20221063,No,No,No,20221063_No_No_No
20227004,No,No,No,20227004_No_No_No
20223112,No,No,No,20223112_No_No_No
20222161,No,No,No,20222161_No_No_No
20222235,No,No,No,20222235_No_No_No
20222150,No,No,No,20222150_No_No_No
20223066,No,No,No,20223066_No_No_No
20223069,Yes,No,No,20223069_Yes_No_No
20223137,No,No,Yes,20223137_No_No_Yes
20223194,No,No,No,20223194_No_No_No
20223268,No,No,No,20223268_No_No_No
20223124,No,No,No,20223124_No_No_No
20221036,No,No,No,20221036_No_No_No
20223084,No,No,No,20223084_No_No_No
20221172,No,Yes,No,20221172_No_Yes_No
20222048,No,No,No,20222048_No_No_No
20221134,No,No,No,20221134_No_No_No
20223251,No,No,No,20223251_No_No_No
20222113,No,No,No,20222113_No_No_No
20222017,No,No,No,20222017_No_No_No
20221069,No,No,No,20221069_No_No_No
20223213,No,No,No,20223213_No_No_No
20222070,No,No,No,20222070_No_No_No
20223229,No,No,No,20223229_No_No_No
20223187,No,No,No,20223187_No_No_No
20222130,No,No,No,20222130_No_No_No
20221023,No,No,No,20221023_No_No_No
20221038,No,Yes,No,20221038_No_Yes_No
20227030,No,No,No,20227030_No_No_No
20221083,No,No,Yes,20221083_No_No_Yes
20224031,No,No,No,20224031_No_No_No
20222213,No,No,No,20222213_No_No_No
20221206,No,No,No,20221206_No_No_No
20227010,No,No,Yes,20227010_No_No_Yes
20224027,No,No,No,20224027_No_No_No
20223130,No,No,No,20223130_No_No_No
20222083,No,No,No,20222083_No_No_No
20223126,No,No,No,20223126_No_No_No
20223144,No,No,No,20223144_No_No_No
20221032,No,No,No,20221032_No_No_No
20221156,No,No,No,20221156_No_No_No
20224029,No,No,No,20224029_No_No_No
20224063,No,No,No,20224063_No_No_No
20223027,No,No,No,20223027_No_No_No
20224022,No,No,No,20224022_No_No_No
20221130,No,No,No,20221130_No_No_No
20222082,No,No,No,20222082_No_No_No
20222097,No,No,No,20222097_No_No_No
20223244,No,No,No,20223244_No_No_No
20221260,No,No,No,20221260_No_No_No
20221167,No,No,No,20221167_No_No_No
20222228,No,No,No,20222228_No_No_No
20221005,No,No,No,20221005_No_No_No
20223255,No,No,No,20223255_No_No_No
20223079,No,No,No,20223079_No_No_No
20222188,No,No,No,20222188_No_No_No
20228011,No,No,No,20228011_No_No_No
20226025,No,No,No,20226025_No_No_No
20223207,No,No,No,20223207_No_No_No
20222086,No,No,No,20222086_No_No_No
20221045,No,No,No,20221045_No_No_No
20223007,No,Yes,No,20223007_No_Yes_No
20226032,No,No,No,20226032_No_No_No
20221117,No,No,No,20221117_No_No_No
20222107,No,No,No,20222107_No_No_No
20221104,No,No,No,20221104_No_No_No
20221218,No,No,No,20221218_No_No_No
20224052,No,No,No,20224052_No_No_No
20223182,No,No,No,20223182_No_No_No
20222155,No,No,Yes,20222155_No_No_Yes
20226028,No,No,No,20226028_No_No_No
20222045,No,No,No,20222045_No_No_No
20223161,No,Yes,No,20223161_No_Yes_No
20224039,No,No,No,20224039_No_No_No
20221142,No,Yes,No,20221142_No_Yes_No
20223231,No,Yes,No,20223231_No_Yes_No
20222146,No,No,No,20222146_No_No_No
20222039,No,Yes,No,20222039_No_Yes_No
20221160,No,No,No,20221160_No_No_No
20221137,No,No,No,20221137_No_No_No
20223227,No,No,No,20223227_No_No_No
20221022,No,No,No,20221022_No_No_No
20227035,No,No,No,20227035_No_No_No
20223009,No,No,No,20223009_No_No_No
20223165,No,No,No,20223165_No_No_No
20223019,No,No,No,20223019_No_No_No
20222201,No,No,No,20222201_No_No_No
20222050,No,No,No,20222050_No_No_No
20223081,No,No,No,20223081_No_No_No
20223210,No,No,No,20223210_No_No_No
20223116,No,No,No,20223116_No_No_No
20221041,Yes,Yes,No,20221041_Yes_Yes_No
20222088,No,No,No,20222088_No_No_No
20224010,No,No,No,20224010_No_No_No
20221216,No,No,No,20221216_No_No_No
20223267,No,No,Yes,20223267_No_No_Yes
20223030,No,No,No,20223030_No_No_No
20221007,No,No,No,20221007_No_No_No
20223176,No,No,No,20223176_No_No_No
20221246,No,No,No,20221246_No_No_No
20223022,No,No,No,20223022_No_No_No
20223230,No,No,No,20223230_No_No_No
20221021,No,No,No,20221021_No_No_No
20222087,No,No,No,20222087_No_No_No
20223184,No,No,No,20223184_No_No_No
20224030,No,No,No,20224030_No_No_No
20222179,No,No,No,20222179_No_No_No
20222118,No,No,No,20222118_No_No_No
20224005,No,No,No,20224005_No_No_No
20221048,No,No,No,20221048_No_No_No
20223140,No,No,No,20223140_No_No_No
20223092,No,No,No,20223092_No_No_No
20221014,No,No,No,20221014_No_No_No
20221057,No,No,No,20221057_No_No_No
20222116,No,Yes,No,20222116_No_Yes_No
20223047,No,No,No,20223047_No_No_No
20222056,No,No,No,20222056_No_No_No
20222203,No,No,No,20222203_No_No_No
20223257,No,No,Yes,20223257_No_No_Yes
20223128,No,No,No,20223128_No_No_No
20222160,No,No,No,20222160_No_No_No
20222053,No,No,No,20222053_No_No_No
20221183,No,No,No,20221183_No_No_No
20222110,No,No,No,20222110_No_No_No
20221224,No,No,No,20221224_No_No_No
20221259,No,No,No,20221259_No_No_No
20221228,No,No,No,20221228_No_No_No
20221198,No,No,No,20221198_No_No_No
20223195,No,No,No,20223195_No_No_No
20221034,No,No,Yes,20221034_No_No_Yes
20221115,No,No,No,20221115_No_No_No
20223211,No,No,Yes,20223211_No_No_Yes
20221075,No,No,No,20221075_No_No_No
20223089,No,No,No,20223089_No_No_No
20222162,No,No,No,20222162_No_No_No
20222065,No,No,No,20222065_No_No_No
20221159,No,No,No,20221159_No_No_No
20222046,No,No,No,20222046_No_No_No
20221068,No,No,Yes,20221068_No_No_Yes
20222174,No,No,No,20222174_No_No_No
20223041,No,No,No,20223041_No_No_No
20226022,No,No,No,20226022_No_No_No
20221020,No,No,No,20221020_No_No_No
20223133,No,No,Yes,20223133_No_No_Yes
20222062,No,No,No,20222062_No_No_No
20221254,No,Yes,No,20221254_No_Yes_No
20222007,No,Yes,No,20222007_No_Yes_No
20223233,No,No,No,20223233_No_No_No
20221241,No,No,Yes,20221241_No_No_Yes
20227006,No,No,No,20227006_No_No_No
20222212,No,No,No,20222212_No_No_No
20221229,No,No,No,20221229_No_No_No
20226033,No,Yes,No,20226033_No_Yes_No
20222041,No,No,No,20222041_No_No_No
20221186,No,No,No,20221186_No_No_No
20227034,No,No,Yes,20227034_No_No_Yes
20224048,No,Yes,No,20224048_No_Yes_No
20221214,No,No,No,20221214_No_No_No
20223142,No,Yes,No,20223142_No_Yes_No
20222100,No,No,No,20222100_No_No_No
20223021,No,No,No,20223021_No_No_No
20221158,No,No,No,20221158_No_No_No
20222117,No,No,No,20222117_No_No_No
20221154,No,Yes,No,20221154_No_Yes_No
20227019,No,No,No,20227019_No_No_No
20221024,No,No,No,20221024_No_No_No
20222186,No,No,No,20222186_No_No_No
20224017,No,No,No,20224017_No_No_No
20222219,No,No,No,20222219_No_No_No
20228001,No,No,No,20228001_No_No_No
20222125,No,No,No,20222125_No_No_No
20226024,No,No,No,20226024_No_No_No
20213216,No,No,No,20213216_No_No_No
20212172,No,No,No,20212172_No_No_No
20215133,No,No,No,20215133_No_No_No
20213127,No,No,No,20213127_No_No_No
20212142,No,No,No,20212142_No_No_No
20212161,No,No,Yes,20212161_No_No_Yes
20211232,No,No,No,20211232_No_No_No
20212205,No,No,No,20212205_No_No_No
20211018,No,No,No,20211018_No_No_No
