crash_id,day_of_week,day_type
20151234,Weekend,Sunday
20151290,Weekend,Sunday
20154026,Weekend,Sunday
20151175,Weekend,Sunday
20151152,Weekend,Sunday
20151075,Weekend,Sunday
20151298,Weekend,Sunday
20155051,Weekend,Sunday
20154059,Weekend,Sunday
20151204,Weekend,Sunday
20151063,Weekend,Sunday
20151182,Weekend,Sunday
20152079,Weekend,Sunday
20154009,Weekday,Thursday
20151023,Weekday,Thursday
20151297,Weekday,Thursday
20152036,Weekday,Thursday
20152100,Weekday,Thursday
20157038,Weekday,Thursday
20157025,Weekday,Thursday
20155032,Weekday,Thursday
20151244,Weekday,Thursday
20152086,Weekday,Thursday
20154005,Weekday,Thursday
20152107,Weekday,Thursday
20151068,Weekday,Thursday
20155101,Weekday,Tuesday
20154010,Weekday,Tuesday
20152209,Weekday,Tuesday
20151245,Weekday,Tuesday
20155061,Weekday,Tuesday
20151313,Weekday,Tuesday
20151186,Weekday,Tuesday
20155041,Weekday,Tuesday
20154047,Weekday,Tuesday
20151269,Weekday,Tuesday
20154095,Weekday,Tuesday
20152222,Weekday,Tuesday
20152229,Weekday,Tuesday
20152226,Weekday,Tuesday
20157027,Weekday,Tuesday
20155028,Weekday,Tuesday
20155056,Weekday,Tuesday
20152111,Weekday,Wednesday
20151146,Weekday,Wednesday
20155062,Weekday,Wednesday
20152033,Weekday,Wednesday
20152075,Weekday,Wednesday
20157020,Weekday,Wednesday
20155074,Weekday,Wednesday
20152175,Weekday,Wednesday
20154090,Weekday,Friday
20151190,Weekday,Friday
20151144,Weekday,Friday
20151171,Weekday,Friday
20152190,Weekday,Friday
20152014,Weekday,Friday
20155113,Weekday,Friday
20151083,Weekend,Friday
20151202,Weekend,Monday
20152164,Weekday,Monday
20155001,Weekday,Monday
20156022,Weekend,Saturday
20151187,Weekend,Saturday
20152093,Weekend,Saturday
20152156,Weekend,Saturday
20154061,Weekend,Saturday
20154018,Weekend,Saturday
20157031,Weekend,Saturday
20151102,Weekend,Saturday
20155019,Weekend,Saturday
20151230,Weekend,Saturday
20152099,Weekend,Saturday
20152071,Weekend,Sunday
20151025,Weekend,Sunday
20151069,Weekend,Sunday
20151183,Weekend,Sunday
20151138,Weekend,Sunday
20152102,Weekend,Sunday
20151161,Weekday,Thursday
20157002,Weekday,Thursday
20151158,Weekday,Thursday
20158010,Weekday,Thursday
20156023,Weekday,Thursday
20152122,Weekday,Thursday
20152223,Weekday,Thursday
20156020,Weekday,Thursday
20152087,Weekday,Thursday
20151236,Weekday,Thursday
20152074,Weekday,Thursday
20151037,Weekday,Thursday
20151284,Weekday,Tuesday
20151006,Weekday,Tuesday
20152013,Weekday,Tuesday
20151135,Weekday,Tuesday
20151112,Weekday,Tuesday
20154030,Weekday,Tuesday
20151221,Weekday,Tuesday
20151038,Weekday,Tuesday
20155040,Weekday,Tuesday
20152147,Weekday,Wednesday
20151118,Weekday,Wednesday
20151283,Weekday,Wednesday
20156013,Weekday,Wednesday
20151270,Weekday,Wednesday
20151255,Weekday,Wednesday
20151305,Weekday,Wednesday
20152145,Weekday,Wednesday
20151196,Weekday,Wednesday
20156005,Weekday,Wednesday
20151165,Weekday,Wednesday
20151189,Weekday,Wednesday
20158014,Weekday,Wednesday
20151053,Weekday,Wednesday
20155093,Weekday,Wednesday
20151203,Weekday,Friday
20154035,Weekday,Friday
20151143,Weekday,Friday
20151128,Weekday,Friday
20152029,Weekday,Friday
20151024,Weekday,Friday
20152066,Weekday,Friday
20156030,Weekend,Friday
20152198,Weekend,Friday
20157009,Weekend,Friday
20152167,Weekend,Friday
20152055,Weekend,Friday
20151215,Weekend,Friday
20151164,Weekend,Monday
20155092,Weekend,Monday
20151119,Weekend,Monday
20157001,Weekday,Monday
20152026,Weekday,Monday
20151105,Weekday,Monday
20154092,Weekday,Monday
20151148,Weekday,Monday
20155031,Weekday,Monday
20151090,Weekday,Monday
20157036,Weekday,Monday
20154021,Weekday,Monday
20151294,Weekday,Monday
20152019,Weekend,Saturday
20151074,Weekend,Saturday
20157040,Weekend,Saturday
20151262,Weekend,Saturday
20154079,Weekend,Saturday
20155064,Weekend,Saturday
20151238,Weekend,Saturday
20152227,Weekend,Saturday
20151211,Weekend,Saturday
20152116,Weekend,Saturday
20151124,Weekend,Saturday
20155068,Weekend,Saturday
20151127,Weekend,Sunday
20157015,Weekend,Sunday
20156031,Weekend,Sunday
20158011,Weekday,Thursday
20152128,Weekday,Thursday
20152021,Weekday,Thursday
20151288,Weekday,Thursday
20152037,Weekday,Thursday
20152199,Weekday,Thursday
20154022,Weekday,Thursday
20154055,Weekday,Thursday
20151095,Weekday,Thursday
20154057,Weekday,Thursday
20152126,Weekday,Tuesday
20157029,Weekday,Tuesday
20151035,Weekday,Tuesday
201550059,Weekday,Tuesday
20152162,Weekday,Tuesday
20154003,Weekday,Tuesday
20155067,Weekday,Tuesday
20152092,Weekday,Wednesday
20154033,Weekday,Wednesday
20151310,Weekday,Wednesday
20155002,Weekday,Wednesday
20152001,Weekday,Wednesday
20158003,Weekday,Wednesday
20151163,Weekday,Wednesday
20155090,Weekday,Wednesday
20155133,Weekday,Wednesday
20151045,Weekday,Wednesday
20151130,Weekday,Wednesday
20152224,Weekday,Wednesday
20152154,Weekday,Friday
20156028,Weekday,Friday
20155078,Weekday,Friday
20151040,Weekday,Friday
20155033,Weekday,Friday
20154029,Weekday,Friday
20155131,Weekday,Friday
20151278,Weekday,Friday
20155132,Weekday,Friday
20152048,Weekday,Friday
20154001,Weekend,Friday
20151060,Weekend,Friday
20151132,Weekend,Friday
20151073,Weekday,Monday
20152065,Weekday,Monday
20151129,Weekday,Monday
20157041,Weekday,Monday
20152110,Weekend,Saturday
20152004,Weekend,Saturday
20151111,Weekend,Saturday
20152197,Weekend,Saturday
20154044,Weekend,Saturday
20155052,Weekend,Saturday
20151326,Weekend,Saturday
20151285,Weekend,Saturday
20155016,Weekend,Saturday
20154037,Weekend,Saturday
20155091,Weekend,Saturday
20151240,Weekend,Saturday
20152062,Weekend,Saturday
20152054,Weekend,Saturday
20151309,Weekend,Saturday
20152056,Weekend,Saturday
20152213,Weekend,Saturday
20151018,Weekend,Sunday
20156029,Weekend,Sunday
20151031,Weekend,Sunday
20152155,Weekend,Sunday
20157030,Weekend,Sunday
20151188,Weekend,Sunday
20152078,Weekend,Sunday
20152089,Weekend,Sunday
20151091,Weekend,Sunday
20151032,Weekend,Sunday
20158006,Weekend,Sunday
20154028,Weekend,Sunday
20152034,Weekday,Thursday
20151253,Weekday,Thursday
20151169,Weekday,Thursday
20152125,Weekday,Thursday
20151174,Weekday,Thursday
20151113,Weekday,Thursday
20155107,Weekday,Thursday
20152180,Weekday,Thursday
20151259,Weekday,Thursday
20151170,Weekday,Thursday
20154050,Weekday,Tuesday
20152005,Weekday,Tuesday
20151198,Weekday,Tuesday
20151065,Weekday,Tuesday
20154067,Weekday,Tuesday
20158001,Weekday,Tuesday
20151059,Weekday,Tuesday
20151312,Weekday,Tuesday
20152173,Weekday,Wednesday
20151279,Weekday,Wednesday
20151301,Weekday,Wednesday
20151049,Weekday,Wednesday
20152169,Weekday,Wednesday
20157006,Weekday,Wednesday
20157035,Weekday,Wednesday
20151019,Weekday,Wednesday
20151214,Weekday,Wednesday
20154016,Weekday,Wednesday
20157010,Weekday,Wednesday
20152041,Weekday,Wednesday
20151150,Weekday,Friday
20152059,Weekday,Friday
20155013,Weekday,Friday
20155070,Weekday,Friday
20154011,Weekday,Friday
20151131,Weekday,Friday
20151096,Weekend,Friday
20152144,Weekend,Friday
20152217,Weekend,Monday
20152097,Weekday,Monday
20152051,Weekday,Monday
20154036,Weekday,Monday
20154063,Weekday,Monday
20152231,Weekday,Monday
20152018,Weekday,Monday
20155050,Weekday,Monday
20155065,Weekday,Monday
20152085,Weekend,Saturday
20155069,Weekend,Saturday
20151296,Weekend,Saturday
20151020,Weekend,Saturday
20151093,Weekend,Saturday
20151026,Weekend,Saturday
20151043,Weekend,Saturday
20152158,Weekend,Saturday
20152133,Weekend,Saturday
20155136,Weekend,Sunday
20152016,Weekend,Sunday
20152216,Weekend,Sunday
20152060,Weekend,Sunday
20155010,Weekend,Sunday
20155110,Weekend,Sunday
20154077,Weekend,Sunday
20151281,Weekend,Sunday
20151280,Weekend,Sunday
20154025,Weekend,Sunday
20151235,Weekend,Sunday
20155085,Weekend,Sunday
20157022,Weekend,Sunday
20151264,Weekend,Sunday
20152031,Weekday,Thursday
20155128,Weekday,Thursday
20151271,Weekday,Thursday
20154058,Weekday,Thursday
20151207,Weekday,Thursday
20154023,Weekday,Tuesday
20151009,Weekday,Tuesday
20152030,Weekday,Tuesday
20151177,Weekday,Tuesday
20154002,Weekday,Tuesday
20152121,Weekday,Tuesday
20151160,Weekday,Tuesday
20151076,Weekday,Wednesday
20151098,Weekday,Wednesday
20152009,Weekday,Wednesday
20152131,Weekday,Wednesday
20151153,Weekday,Wednesday
20151052,Weekday,Wednesday
20151287,Weekday,Wednesday
20158002,Weekday,Wednesday
20157013,Weekday,Wednesday
20154017,Weekday,Wednesday
20151036,Weekday,Friday
20151181,Weekday,Friday
20152003,Weekday,Friday
20155125,Weekday,Friday
20151078,Weekday,Friday
20152150,Weekday,Friday
20155134,Weekday,Friday
20151007,Weekend,Friday
20152108,Weekend,Friday
20156012,Weekend,Friday
20157037,Weekend,Friday
20155073,Weekend,Monday
20155025,Weekend,Monday
20152017,Weekday,Monday
20152032,Weekday,Monday
20152127,Weekday,Monday
20151266,Weekday,Monday
20156009,Weekday,Monday
20151265,Weekday,Monday
20155054,Weekend,Saturday
20152084,Weekend,Saturday
20152057,Weekend,Saturday
20155036,Weekend,Saturday
20155007,Weekend,Saturday
20155039,Weekend,Saturday
20154062,Weekend,Saturday
20152042,Weekend,Saturday
20155017,Weekend,Saturday
20151249,Weekend,Saturday
20155057,Weekend,Saturday
20151180,Weekend,Sunday
20151056,Weekend,Sunday
20151100,Weekend,Sunday
20152025,Weekend,Sunday
20157008,Weekend,Sunday
20155109,Weekend,Sunday
20151173,Weekend,Sunday
20151201,Weekend,Sunday
20151101,Weekend,Sunday
20151260,Weekend,Sunday
20152070,Weekend,Sunday
20152193,Weekend,Sunday
20152106,Weekend,Sunday
20152081,Weekday,Thursday
20155118,Weekday,Thursday
20151314,Weekday,Thursday
20152132,Weekday,Thursday
20154086,Weekday,Thursday
20154068,Weekday,Thursday
20151218,Weekday,Thursday
20151219,Weekday,Tuesday
20151322,Weekday,Tuesday
20151210,Weekday,Tuesday
20157007,Weekday,Tuesday
20152157,Weekday,Tuesday
20151139,Weekday,Tuesday
20157004,Weekday,Wednesday
20152015,Weekday,Wednesday
20151225,Weekday,Wednesday
20151005,Weekday,Wednesday
20151251,Weekday,Wednesday
20152212,Weekday,Wednesday
20152058,Weekday,Wednesday
20151081,Weekday,Wednesday
20155088,Weekday,Wednesday
20155060,Weekday,Friday
20152073,Weekday,Friday
20152183,Weekday,Friday
20152109,Weekday,Friday
20156007,Weekday,Friday
20151012,Weekday,Friday
20155087,Weekday,Friday
20152195,Weekday,Friday
20155048,Weekend,Friday
20152151,Weekend,Friday
20152129,Weekend,Monday
20155104,Weekend,Monday
20155075,Weekday,Monday
20151231,Weekday,Monday
20151157,Weekday,Monday
20151034,Weekday,Monday
20152153,Weekday,Monday
20152211,Weekday,Monday
20151320,Weekday,Monday
20151248,Weekday,Monday
20155014,Weekend,Saturday
20151137,Weekend,Saturday
20152192,Weekend,Saturday
20152072,Weekend,Saturday
20156006,Weekend,Saturday
20152171,Weekend,Saturday
20152174,Weekend,Sunday
20151324,Weekend,Sunday
20155105,Weekend,Sunday
20156015,Weekend,Sunday
20154015,Weekend,Sunday
20152182,Weekend,Sunday
20157039,Weekend,Sunday
20156019,Weekend,Sunday
20151109,Weekend,Sunday
20151237,Weekday,Thursday
20157012,Weekday,Thursday
20152134,Weekday,Thursday
20154087,Weekday,Thursday
20151062,Weekday,Thursday
20154051,Weekday,Thursday
20152207,Weekday,Tuesday
20151273,Weekday,Tuesday
20151246,Weekday,Tuesday
20152047,Weekday,Tuesday
20154070,Weekday,Tuesday
20151057,Weekday,Tuesday
20155123,Weekday,Tuesday
20152196,Weekday,Wednesday
20152188,Weekday,Wednesday
20151121,Weekday,Wednesday
20151242,Weekday,Wednesday
20152219,Weekday,Friday
20152039,Weekday,Friday
20154045,Weekday,Friday
20151058,Weekday,Friday
20156027,Weekday,Friday
20154052,Weekend,Friday
20151072,Weekend,Friday
20151194,Weekend,Friday
20151114,Weekend,Monday
20151099,Weekend,Monday
20152208,Weekend,Monday
20157042,Weekday,Monday
20151014,Weekday,Monday
20152186,Weekday,Monday
20154008,Weekday,Monday
20151232,Weekday,Monday
20152221,Weekday,Monday
20152205,Weekday,Monday
20155049,Weekday,Monday
20155079,Weekday,Monday
20152141,Weekday,Monday
20154078,Weekday,Monday
20154039,Weekend,Saturday
20151193,Weekend,Saturday
20151067,Weekend,Saturday
20154004,Weekend,Saturday
20151209,Weekend,Saturday
20151276,Weekend,Saturday
20152135,Weekend,Saturday
20151092,Weekend,Saturday
20151319,Weekend,Saturday
20151085,Weekend,Saturday
20152200,Weekend,Saturday
20152118,Weekend,Sunday
20152177,Weekend,Sunday
20151134,Weekend,Sunday
20151149,Weekend,Sunday
20151029,Weekend,Sunday
20151084,Weekend,Sunday
20155100,Weekend,Sunday
20151247,Weekend,Sunday
20151289,Weekend,Sunday
20155089,Weekend,Sunday
20154064,Weekend,Sunday
20151256,Weekend,Sunday
20155115,Weekend,Sunday
20152228,Weekday,Thursday
20156018,Weekday,Thursday
20152094,Weekday,Thursday
20152189,Weekday,Thursday
20151070,Weekday,Thursday
20158012,Weekday,Thursday
20151088,Weekday,Thursday
20151239,Weekday,Thursday
20154048,Weekday,Thursday
20155066,Weekday,Thursday
20152024,Weekday,Thursday
20155082,Weekday,Thursday
20151167,Weekday,Thursday
20151306,Weekday,Thursday
20151300,Weekday,Thursday
20152143,Weekday,Tuesday
20151303,Weekday,Tuesday
20151184,Weekday,Tuesday
20155055,Weekday,Tuesday
20155098,Weekday,Tuesday
20154038,Weekday,Tuesday
20152035,Weekday,Tuesday
20152178,Weekday,Tuesday
20151110,Weekday,Wednesday
20156004,Weekday,Wednesday
20152077,Weekday,Wednesday
20152166,Weekday,Wednesday
20151168,Weekday,Wednesday
20152140,Weekday,Wednesday
20151267,Weekday,Wednesday
20151015,Weekday,Wednesday
20155023,Weekday,Wednesday
20154072,Weekday,Wednesday
20145101,Weekday,Friday
20145066,Weekday,Friday
20145010,Weekday,Friday
20144066,Weekend,Friday
20144092,Weekend,Monday
20144052,Weekday,Monday
20144084,Weekday,Monday
20144078,Weekday,Monday
20144039,Weekday,Monday
20144009,Weekend,Saturday
20145117,Weekend,Saturday
20145024,Weekend,Saturday
20145041,Weekend,Sunday
20145099,Weekend,Sunday
20144071,Weekend,Sunday
20144043,Weekend,Sunday
20146014,Weekend,Sunday
20145048,Weekend,Sunday
20145141,Weekday,Thursday
20146013,Weekday,Thursday
20145131,Weekday,Thursday
20144057,Weekday,Thursday
20145158,Weekday,Thursday
20144075,Weekday,Thursday
20144033,Weekday,Tuesday
20144093,Weekday,Tuesday
20144030,Weekday,Tuesday
20144003,Weekday,Tuesday
20145002,Weekday,Tuesday
20145138,Weekday,Tuesday
20145088,Weekday,Wednesday
20144010,Weekday,Wednesday
20145089,Weekday,Friday
20145111,Weekday,Friday
20144095,Weekday,Friday
20146006,Weekend,Friday
20144082,Weekend,Friday
20144086,Weekday,Monday
20145068,Weekday,Monday
20145016,Weekend,Saturday
20146012,Weekend,Saturday
20145029,Weekend,Saturday
20145049,Weekend,Saturday
20145023,Weekend,Saturday
20146005,Weekend,Saturday
20145100,Weekend,Sunday
20145096,Weekend,Sunday
20145017,Weekend,Sunday
20145057,Weekend,Sunday
20146002,Weekday,Thursday
20145027,Weekday,Thursday
20144087,Weekday,Thursday
20144035,Weekday,Thursday
20145001,Weekday,Thursday
20144094,Weekday,Tuesday
20144002,Weekday,Tuesday
20145026,Weekday,Wednesday
20145166,Weekday,Wednesday
20145037,Weekday,Wednesday
20145063,Weekday,Friday
20145167,Weekday,Friday
20145129,Weekday,Friday
20145094,Weekday,Friday
20145123,Weekday,Friday
20144073,Weekday,Friday
20145124,Weekday,Friday
20146021,Weekday,Friday
20145054,Weekend,Friday
20146018,Weekend,Friday
20144056,Weekday,Monday
20144036,Weekday,Monday
20145040,Weekday,Monday
20145157,Weekend,Saturday
20145060,Weekend,Saturday
20145151,Weekend,Saturday
20145036,Weekend,Saturday
20144005,Weekend,Saturday
20144074,Weekend,Saturday
20145042,Weekend,Sunday
20145139,Weekend,Sunday
20144096,Weekend,Sunday
20144048,Weekday,Thursday
20145032,Weekday,Thursday
20146026,Weekday,Thursday
20145126,Weekday,Thursday
20145019,Weekday,Tuesday
20144006,Weekday,Wednesday
20144070,Weekday,Wednesday
20145116,Weekday,Wednesday
20144017,Weekday,Friday
20144090,Weekday,Friday
20145137,Weekday,Friday
20145047,Weekday,Friday
20146010,Weekend,Friday
20145015,Weekend,Monday
20144061,Weekday,Monday
20144076,Weekday,Monday
20145109,Weekend,Saturday
20145059,Weekend,Saturday
20145154,Weekend,Saturday
20145130,Weekend,Sunday
20145065,Weekend,Sunday
20145006,Weekend,Sunday
20144050,Weekend,Sunday
20144085,Weekend,Sunday
20145039,Weekday,Thursday
20144027,Weekday,Thursday
20144063,Weekday,Tuesday
20145097,Weekday,Tuesday
20144080,Weekday,Tuesday
20144021,Weekday,Tuesday
20144001,Weekday,Tuesday
20145171,Weekday,Tuesday
20145172,Weekday,Wednesday
20145120,Weekday,Wednesday
20144012,Weekday,Friday
20145022,Weekend,Friday
20145102,Weekday,Monday
20144049,Weekday,Monday
20145067,Weekday,Monday
20144091,Weekday,Monday
20145045,Weekday,Monday
20146017,Weekend,Saturday
20145140,Weekend,Sunday
20145098,Weekend,Sunday
20144072,Weekday,Thursday
20145095,Weekday,Thursday
20145112,Weekday,Tuesday
20145077,Weekday,Tuesday
20144069,Weekday,Tuesday
20145074,Weekday,Wednesday
20144014,Weekday,Wednesday
20146027,Weekday,Wednesday
20145128,Weekday,Friday
20144051,Weekday,Friday
20144031,Weekday,Friday
20145119,Weekday,Friday
20146023,Weekend,Friday
20144068,Weekend,Friday
20145018,Weekend,Monday
20145132,Weekend,Saturday
20145147,Weekend,Saturday
20145106,Weekend,Sunday
20145011,Weekend,Sunday
20145163,Weekend,Sunday
20145078,Weekend,Sunday
20145103,Weekend,Sunday
20144025,Weekend,Sunday
20144004,Weekend,Sunday
20144067,Weekday,Thursday
20146025,Weekday,Thursday
20144044,Weekday,Thursday
20145081,Weekday,Thursday
20145087,Weekday,Tuesday
20144059,Weekday,Tuesday
20145090,Weekend,Friday
20145028,Weekday,Monday
20144046,Weekend,Saturday
20145061,Weekend,Sunday
20145080,Weekend,Sunday
20145056,Weekend,Sunday
20146030,Weekend,Sunday
20144028,Weekend,Sunday
20145159,Weekday,Thursday
20145014,Weekday,Thursday
20145038,Weekday,Thursday
20144018,Weekday,Thursday
20145127,Weekday,Thursday
20145156,Weekday,Tuesday
20144060,Weekday,Tuesday
20145031,Weekday,Tuesday
20144058,Weekday,Wednesday
20145076,Weekday,Wednesday
20145033,Weekday,Wednesday
20145003,Weekday,Wednesday
20144023,Weekend,Friday
20145044,Weekend,Friday
20145062,Weekday,Monday
20144029,Weekday,Monday
20144053,Weekday,Monday
20144041,Weekday,Monday
20144026,Weekday,Monday
20145051,Weekend,Saturday
20144011,Weekend,Saturday
20145071,Weekend,Saturday
20145165,Weekend,Sunday
20146008,Weekend,Sunday
20145007,Weekday,Thursday
20146001,Weekday,Thursday
20146029,Weekday,Thursday
20145121,Weekday,Thursday
20145136,Weekday,Tuesday
20144020,Weekday,Wednesday
20146020,Weekday,Friday
20146019,Weekend,Monday
20146031,Weekday,Monday
20145135,Weekday,Monday
20145008,Weekday,Monday
20144042,Weekend,Saturday
20144038,Weekend,Sunday
20145133,Weekend,Sunday
20145004,Weekday,Thursday
20145084,Weekday,Thursday
20145050,Weekday,Thursday
20146007,Weekday,Thursday
20145034,Weekday,Thursday
20144034,Weekday,Thursday
20145160,Weekday,Thursday
20145115,Weekday,Thursday
20144040,Weekday,Thursday
20145043,Weekday,Tuesday
20144055,Weekday,Friday
20145073,Weekday,Friday
20144008,Weekday,Monday
20145152,Weekday,Monday
20145145,Weekday,Monday
20145114,Weekend,Saturday
20144015,Weekend,Saturday
20144037,Weekend,Saturday
20144065,Weekend,Saturday
20145030,Weekend,Saturday
20145110,Weekend,Saturday
20145162,Weekend,Saturday
20145146,Weekend,Saturday
20144047,Weekend,Sunday
20145125,Weekend,Sunday
20146009,Weekend,Sunday
20144077,Weekend,Sunday
20144062,Weekend,Sunday
20145142,Weekday,Thursday
20146022,Weekday,Thursday
20145046,Weekday,Thursday
20145153,Weekday,Thursday
20144016,Weekday,Thursday
20145012,Weekday,Thursday
20145079,Weekday,Thursday
20144081,Weekday,Tuesday
20145005,Weekday,Tuesday
20145149,Weekday,Tuesday
20145013,Weekday,Tuesday
20144054,Weekday,Wednesday
20146011,Weekday,Friday
20144045,Weekend,Friday
20145070,Weekday,Monday
20145083,Weekday,Monday
20144064,Weekend,Saturday
20144024,Weekend,Sunday
20145035,Weekend,Sunday
20144088,Weekend,Sunday
20145075,Weekday,Thursday
20145168,Weekday,Thursday
20145058,Weekday,Tuesday
20145144,Weekday,Tuesday
20145173,Weekday,Tuesday
20144032,Weekday,Tuesday
20145104,Weekday,Wednesday
20144083,Weekday,Friday
20144019,Weekday,Friday
20145148,Weekend,Friday
20145053,Weekend,Monday
20144022,Weekday,Monday
20146015,Weekday,Monday
20144013,Weekend,Saturday
20145020,Weekend,Saturday
20144089,Weekend,Saturday
20145118,Weekend,Saturday
20146016,Weekend,Sunday
20144079,Weekday,Thursday
20145055,Weekday,Tuesday
20144007,Weekday,Tuesday
