crash_id,remoteness
20211241,Inner Regional Australia
20211221,Inner Regional Australia
20212002,Major Cities of Australia
20213029,Major Cities of Australia
20211120,Inner Regional Australia
20212039,Inner Regional Australia
20212063,Major Cities of Australia
20213005,Major Cities of Australia
20211040,Outer Regional Australia
20212148,Major Cities of Australia
20215061,Very Remote Australia
20213169,Outer Regional Australia
20213017,Major Cities of Australia
20214014,Major Cities of Australia
20215052,Major Cities of Australia
20214021,Major Cities of Australia
20211012,Major Cities of Australia
20213182,Outer Regional Australia
20211175,Inner Regional Australia
20214024,Outer Regional Australia
20211196,Outer Regional Australia
20217019,Outer Regional Australia
20213160,Remote Australia
20211062,Inner Regional Australia
20212038,Major Cities of Australia
20213079,Inner Regional Australia
20214072,Outer Regional Australia
20211038,Major Cities of Australia
20217028,Very Remote Australia
20211227,Major Cities of Australia
20218003,Major Cities of Australia
20212204,Inner Regional Australia
20211047,Outer Regional Australia
20213219,Major Cities of Australia
20213180,Inner Regional Australia
20212177,Inner Regional Australia
20213054,Inner Regional Australia
20212182,Major Cities of Australia
20212022,Inner Regional Australia
20211003,Major Cities of Australia
20211072,Major Cities of Australia
20213200,Major Cities of Australia
20213038,Very Remote Australia
20211074,Inner Regional Australia
20211028,Major Cities of Australia
20214052,Outer Regional Australia
20213077,Outer Regional Australia
20211115,Inner Regional Australia
20211014,Major Cities of Australia
20212165,Major Cities of Australia
20211252,Major Cities of Australia
20211104,Outer Regional Australia
20212211,Major Cities of Australia
20214063,Remote Australia
20211069,Outer Regional Australia
20215099,Major Cities of Australia
20217029,Very Remote Australia
20214032,Outer Regional Australia
20212141,Major Cities of Australia
20211096,Major Cities of Australia
20211095,Outer Regional Australia
20212089,Outer Regional Australia
20213061,Very Remote Australia
20211142,Inner Regional Australia
20213048,Inner Regional Australia
20213033,Major Cities of Australia
20213156,Inner Regional Australia
20212188,Outer Regional Australia
20214069,Inner Regional Australia
20211158,Outer Regional Australia
20213041,Major Cities of Australia
20211144,Major Cities of Australia
20216021,Outer Regional Australia
20212018,Outer Regional Australia
20211186,Inner Regional Australia
20214053,Major Cities of Australia
20217022,Very Remote Australia
20211216,Inner Regional Australia
20215004,Very Remote Australia
20213105,Major Cities of Australia
20212103,Major Cities of Australia
20212047,Inner Regional Australia
20215021,Inner Regional Australia
20212064,Major Cities of Australia
20211228,Remote Australia
20211218,Outer Regional Australia
20215073,Inner Regional Australia
20213173,Inner Regional Australia
20213034,Inner Regional Australia
20213171,Outer Regional Australia
20215009,Inner Regional Australia
20214073,Major Cities of Australia
20213146,Outer Regional Australia
20215098,Major Cities of Australia
20213099,Outer Regional Australia
20211162,Major Cities of Australia
20212099,Major Cities of Australia
20213100,Outer Regional Australia
20212003,Inner Regional Australia
20212107,Major Cities of Australia
20215096,Major Cities of Australia
20211150,Major Cities of Australia
20215070,Remote Australia
20211259,Major Cities of Australia
20211036,Inner Regional Australia
20212166,Major Cities of Australia
20212178,Major Cities of Australia
20212020,Inner Regional Australia
20213124,Major Cities of Australia
20215148,Inner Regional Australia
20211255,Inner Regional Australia
20213125,Outer Regional Australia
20217013,Very Remote Australia
20213072,Outer Regional Australia
20214038,Major Cities of Australia
20211134,Inner Regional Australia
20213225,Inner Regional Australia
20215045,Very Remote Australia
20211192,Major Cities of Australia
20211053,Inner Regional Australia
20215083,Major Cities of Australia
20215011,Major Cities of Australia
20215056,Remote Australia
20213158,Remote Australia
20213009,Outer Regional Australia
20211129,Outer Regional Australia
20213060,Very Remote Australia
20217011,Very Remote Australia
20213186,Remote Australia
20215053,Very Remote Australia
20213194,Outer Regional Australia
20212104,Outer Regional Australia
20214005,Very Remote Australia
20213209,Major Cities of Australia
20213211,Major Cities of Australia
20211209,Inner Regional Australia
20216026,Remote Australia
20213091,Major Cities of Australia
20217032,Very Remote Australia
20212190,Inner Regional Australia
20211079,Outer Regional Australia
20211257,Major Cities of Australia
20212070,Inner Regional Australia
20213203,Outer Regional Australia
20215033,Remote Australia
20211111,Inner Regional Australia
20211231,Outer Regional Australia
20212169,Inner Regional Australia
20211123,Major Cities of Australia
20217001,Outer Regional Australia
20214048,Outer Regional Australia
20211258,Major Cities of Australia
20211222,Major Cities of Australia
20211022,Outer Regional Australia
20216012,Inner Regional Australia
20215068,Outer Regional Australia
20215006,Major Cities of Australia
20211034,Outer Regional Australia
20217004,Outer Regional Australia
20215100,Very Remote Australia
20211190,Outer Regional Australia
20215036,Remote Australia
20215037,Outer Regional Australia
20213193,Inner Regional Australia
20213245,Outer Regional Australia
20214057,Outer Regional Australia
20215108,Inner Regional Australia
20214019,Inner Regional Australia
20211132,Outer Regional Australia
20212125,Major Cities of Australia
20213083,Remote Australia
20215124,Outer Regional Australia
20215069,Major Cities of Australia
20212086,Inner Regional Australia
20213044,Inner Regional Australia
20212025,Inner Regional Australia
20215058,Major Cities of Australia
20211226,Major Cities of Australia
20213021,Major Cities of Australia
20216003,Inner Regional Australia
20212073,Major Cities of Australia
20212138,Inner Regional Australia
20211206,Outer Regional Australia
20212131,Inner Regional Australia
20213223,Inner Regional Australia
20211043,Outer Regional Australia
20215092,Major Cities of Australia
20214088,Outer Regional Australia
20211195,Outer Regional Australia
20213114,Outer Regional Australia
20212117,Inner Regional Australia
20215090,Very Remote Australia
20212207,Inner Regional Australia
20212174,Inner Regional Australia
20212004,Inner Regional Australia
20211001,Inner Regional Australia
20213152,Remote Australia
20212091,Inner Regional Australia
20216030,Outer Regional Australia
20211083,Major Cities of Australia
20212037,Inner Regional Australia
20212105,Major Cities of Australia
20217017,Remote Australia
20215094,Outer Regional Australia
20214080,Major Cities of Australia
20216002,Outer Regional Australia
20211247,Major Cities of Australia
20213050,Inner Regional Australia
20215050,Very Remote Australia
20213059,Inner Regional Australia
20213074,Inner Regional Australia
20212054,Major Cities of Australia
20215115,Inner Regional Australia
20214040,Inner Regional Australia
20212085,Major Cities of Australia
20214093,Major Cities of Australia
20211198,Inner Regional Australia
20212094,Inner Regional Australia
20212195,Outer Regional Australia
20211007,Major Cities of Australia
20215134,Major Cities of Australia
20213055,Inner Regional Australia
20214041,Major Cities of Australia
20211005,Major Cities of Australia
20212203,Inner Regional Australia
20213089,Major Cities of Australia
20211248,Outer Regional Australia
20215093,Outer Regional Australia
20212121,Inner Regional Australia
20215003,Inner Regional Australia
20211099,Outer Regional Australia
20212163,Inner Regional Australia
20213213,Outer Regional Australia
20211188,Major Cities of Australia
20211180,Major Cities of Australia
20216023,Outer Regional Australia
20213075,Major Cities of Australia
20215136,Inner Regional Australia
20213076,Inner Regional Australia
20211016,Inner Regional Australia
20211238,Major Cities of Australia
20213168,Major Cities of Australia
20213042,Inner Regional Australia
20212040,Inner Regional Australia
20211082,Inner Regional Australia
20214083,Major Cities of Australia
20213013,Inner Regional Australia
20214042,Inner Regional Australia
20216005,Outer Regional Australia
20212065,Outer Regional Australia
20211061,Inner Regional Australia
20211067,Outer Regional Australia
20215111,Outer Regional Australia
20214065,Major Cities of Australia
20216017,Outer Regional Australia
20212101,Inner Regional Australia
20216008,Outer Regional Australia
20211137,Major Cities of Australia
20211060,Major Cities of Australia
20211033,Inner Regional Australia
20211084,Major Cities of Australia
20215039,Very Remote Australia
20211117,Inner Regional Australia
20212045,Major Cities of Australia
20213108,Outer Regional Australia
20214090,Major Cities of Australia
20213234,Major Cities of Australia
20218010,Major Cities of Australia
20211240,Remote Australia
20211098,Major Cities of Australia
20213220,Major Cities of Australia
20217002,Remote Australia
20213176,Very Remote Australia
20211219,Major Cities of Australia
20214018,Major Cities of Australia
20212152,Major Cities of Australia
20211071,Major Cities of Australia
20214043,Inner Regional Australia
20213229,Outer Regional Australia
20215043,Major Cities of Australia
20213236,Inner Regional Australia
20212035,Major Cities of Australia
20211163,Major Cities of Australia
20211092,Outer Regional Australia
20218005,Major Cities of Australia
20213051,Outer Regional Australia
20213047,Inner Regional Australia
20211217,Inner Regional Australia
20211149,Outer Regional Australia
20211070,Major Cities of Australia
20213081,Inner Regional Australia
20213036,Major Cities of Australia
20213233,Major Cities of Australia
20212001,Major Cities of Australia
20213244,Inner Regional Australia
20213014,Outer Regional Australia
20211035,Inner Regional Australia
20213179,Major Cities of Australia
20214045,Inner Regional Australia
20212191,Major Cities of Australia
20213104,Remote Australia
20213145,Major Cities of Australia
20217021,Remote Australia
20212009,Inner Regional Australia
20212164,Major Cities of Australia
20212042,Major Cities of Australia
20212130,Inner Regional Australia
20213178,Inner Regional Australia
20214082,Very Remote Australia
20213243,Outer Regional Australia
20212032,Inner Regional Australia
20214026,Inner Regional Australia
20212081,Major Cities of Australia
20213205,Major Cities of Australia
20213001,Outer Regional Australia
20212033,Outer Regional Australia
20211080,Major Cities of Australia
20215146,Very Remote Australia
20211044,Major Cities of Australia
